OTU_ID,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
MOTU30537,131567,cellular organisms,no rank,1,,,,,,,
MOTU30539,131567,cellular organisms,no rank,1,,,,,,,
MOTU30540,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30541,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30542,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30543,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30544,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30545,33634,Stramenopiles,no rank,1,,,,,,,
MOTU30546,38834,Pyramimonadales,order,1,Viridiplantae,Chlorophyta,,Pyramimonadales,,,
MOTU30547,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30548,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30549,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30550,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30551,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30552,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30553,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30554,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30555,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30556,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30557,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30558,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30559,2759,Eukaryota,superkingdom,0.9978,,,,,,,
MOTU30560,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30561,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30562,131567,cellular organisms,no rank,1,,,,,,,
MOTU30563,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30564,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30565,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30566,1123714,Amphidomataceae,family,0.994,,,Dinophyceae,Gonyaulacales,Amphidomataceae,,
MOTU30567,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30568,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30569,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30570,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30571,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30572,658124,Chattonellaceae,family,1,,,Raphidophyceae,Chattonellales,Chattonellaceae,,
MOTU30573,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30574,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU30575,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30576,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30577,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU30578,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30579,2759,Eukaryota,superkingdom,0.9948,,,,,,,
MOTU30580,131567,cellular organisms,no rank,1,,,,,,,
MOTU30581,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30582,33836,Coscinodiscophyceae,class,1,,Bacillariophyta,Coscinodiscophyceae,,,,
MOTU30583,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30584,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU30585,136419,Cercozoa,no rank,1,,,,,,,
MOTU30586,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30587,211030,Oligotrichia,subclass,0.9946,,,Spirotrichea,,,,
MOTU30588,2759,Eukaryota,superkingdom,0.9998,,,,,,,
MOTU30589,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30591,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30592,3027,Cryptophyta,class,0.9826,,,Cryptophyta,,,,
MOTU30593,33213,Bilateria,no rank,0.9927,Metazoa,,,,,,
MOTU30594,33103,Ulvophyceae,class,1,Viridiplantae,Chlorophyta,Ulvophyceae,,,,
MOTU30595,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30596,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30597,41873,Mamiellaceae,family,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU30598,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU30599,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30600,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30601,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30602,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30603,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30604,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30605,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30606,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30607,131567,cellular organisms,no rank,1,,,,,,,
MOTU30608,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30609,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30610,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30611,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU30612,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30613,33634,Stramenopiles,no rank,1,,,,,,,
MOTU30614,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30615,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30616,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30617,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30618,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30619,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30620,3027,Cryptophyta,class,1,,,Cryptophyta,,,,
MOTU30621,200605,Choreotrichida,order,1,,,Spirotrichea,Choreotrichida,,,
MOTU30622,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30623,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30624,131567,cellular organisms,no rank,1,,,,,,,
MOTU30625,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30626,136419,Cercozoa,no rank,1,,,,,,,
MOTU30627,33829,Spirotrichea,class,0.9999,,,Spirotrichea,,,,
MOTU30628,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU30629,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30630,2864,Dinophyceae,class,0.997,,,Dinophyceae,,,,
MOTU30631,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30632,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30633,33103,Ulvophyceae,class,1,Viridiplantae,Chlorophyta,Ulvophyceae,,,,
MOTU30634,4762,Oomycetes,class,0.8702,,,Oomycetes,,,,
MOTU30635,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30636,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU30637,41873,Mamiellaceae,family,1,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU30638,2864,Dinophyceae,class,0.97,,,Dinophyceae,,,,
MOTU30639,131567,cellular organisms,no rank,1,,,,,,,
MOTU30640,2759,Eukaryota,superkingdom,0.9462,,,,,,,
MOTU30641,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30642,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30643,131567,cellular organisms,no rank,1,,,,,,,
MOTU30644,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30645,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30646,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30647,46599,Spionidae,family,1,Metazoa,Annelida,Polychaeta,Spionida,Spionidae,,
MOTU30648,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30649,131567,cellular organisms,no rank,1,,,,,,,
MOTU30650,131567,cellular organisms,no rank,1,,,,,,,
MOTU30651,2759,Eukaryota,superkingdom,0.9925,,,,,,,
MOTU30652,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30653,211030,Oligotrichia,subclass,1,,,Spirotrichea,,,,
MOTU30654,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30655,158377,Lecudinidae,family,1,,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,,
MOTU30656,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30657,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30658,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU30659,131567,cellular organisms,no rank,1,,,,,,,
MOTU30660,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU30661,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30662,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30663,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30664,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU30665,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30666,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU30667,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU30668,38834,Pyramimonadales,order,1,Viridiplantae,Chlorophyta,,Pyramimonadales,,,
MOTU30669,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30670,33674,Thraustochytriaceae,family,1,,,Labyrinthulomycetes,,Thraustochytriaceae,,
MOTU30671,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU30672,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30673,131567,cellular organisms,no rank,1,,,,,,,
MOTU30674,2803,Rhodomelaceae,family,1,,,Florideophyceae,Ceramiales,Rhodomelaceae,,
MOTU30675,2918,Heterocapsa,genus,0.9247,,,Dinophyceae,Peridiniales,Heterocapsaceae,Heterocapsa,
MOTU30676,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30677,2759,Eukaryota,superkingdom,0.8782,,,,,,,
MOTU30678,6049,Haplosclerida,order,0.9999,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU30679,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30680,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30681,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30682,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30683,136419,Cercozoa,no rank,1,,,,,,,
MOTU30684,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30685,7721,Styelidae,family,1,Metazoa,Chordata,Ascidiacea,Stolidobranchia,Styelidae,,
MOTU30686,211030,Oligotrichia,subclass,0.9438,,,Spirotrichea,,,,
MOTU30687,33829,Spirotrichea,class,0.8537,,,Spirotrichea,,,,
MOTU30688,33103,Ulvophyceae,class,0.9978,Viridiplantae,Chlorophyta,Ulvophyceae,,,,
MOTU30689,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30690,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU30691,33674,Thraustochytriaceae,family,1,,,Labyrinthulomycetes,,Thraustochytriaceae,,
MOTU30692,3183,Cladophorales,order,1,Viridiplantae,Chlorophyta,Ulvophyceae,Cladophorales,,,
MOTU30693,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30694,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30695,33103,Ulvophyceae,class,1,Viridiplantae,Chlorophyta,Ulvophyceae,,,,
MOTU30696,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30697,2759,Eukaryota,superkingdom,0.9992,,,,,,,
MOTU30698,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30699,2864,Dinophyceae,class,0.9952,,,Dinophyceae,,,,
MOTU30700,2759,Eukaryota,superkingdom,0.9852,,,,,,,
MOTU30701,2864,Dinophyceae,class,0.8727,,,Dinophyceae,,,,
MOTU30702,41212,Harpacticoida,order,1,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,,,
MOTU30703,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30704,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30705,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30706,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30707,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30708,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30709,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30710,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30711,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU30712,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30713,131567,cellular organisms,no rank,1,,,,,,,
MOTU30714,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30715,131567,cellular organisms,no rank,1,,,,,,,
MOTU30716,33634,Stramenopiles,no rank,0.9916,,,,,,,
MOTU30717,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU30718,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30719,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30720,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30721,49237,Chaetoceros,genus,1,,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,
MOTU30722,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30723,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30724,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30725,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30726,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30727,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30728,2830,Haptophyceae,no rank,1,,,,,,,
MOTU30729,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30730,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30731,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30732,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30733,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU30734,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30735,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30736,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30737,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30738,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30739,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30740,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU30741,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30742,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
MOTU30743,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU30744,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30745,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30746,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30747,33634,Stramenopiles,no rank,1,,,,,,,
MOTU30748,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30749,33674,Thraustochytriaceae,family,1,,,Labyrinthulomycetes,,Thraustochytriaceae,,
MOTU30750,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30751,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30752,2759,Eukaryota,superkingdom,0.9725,,,,,,,
MOTU30753,33836,Coscinodiscophyceae,class,0.9963,,Bacillariophyta,Coscinodiscophyceae,,,,
MOTU30754,6049,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU30755,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU30756,2759,Eukaryota,superkingdom,0.999,,,,,,,
MOTU30757,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30758,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30759,33103,Ulvophyceae,class,1,Viridiplantae,Chlorophyta,Ulvophyceae,,,,
MOTU30760,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30761,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30762,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
MOTU30763,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30764,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30765,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU30766,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30767,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30768,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30769,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30770,2759,Eukaryota,superkingdom,0.9742,,,,,,,
MOTU30771,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30772,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30773,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30774,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30775,2830,Haptophyceae,no rank,1,,,,,,,
MOTU30776,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30777,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30778,141411,Choreotrichia,subclass,1,,,Spirotrichea,,,,
MOTU30779,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30780,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30781,45123,Calcinea,subclass,1,Metazoa,Porifera,Calcarea,,,,
MOTU30782,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30783,2910,Peridiniales,order,1,,,Dinophyceae,Peridiniales,,,
MOTU30784,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30785,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU30786,131567,cellular organisms,no rank,1,,,,,,,
MOTU30787,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30788,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30789,131567,cellular organisms,no rank,1,,,,,,,
MOTU30790,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30791,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30792,39119,Dictyochophyceae,class,1,,,Dictyochophyceae,,,,
MOTU30793,6225,Enopla,class,1,Metazoa,Nemertea,Enopla,,,,
MOTU30794,33103,Ulvophyceae,class,0.9943,Viridiplantae,Chlorophyta,Ulvophyceae,,,,
MOTU30795,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30796,41873,Mamiellaceae,family,0.9996,Viridiplantae,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,,
MOTU30797,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU30798,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30799,418360,Syllis,genus,1,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,Syllis,
MOTU30800,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30801,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30802,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30803,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30804,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30805,131567,cellular organisms,no rank,1,,,,,,,
MOTU30806,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30807,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30808,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30809,136419,Cercozoa,no rank,1,,,,,,,
MOTU30810,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30811,33836,Coscinodiscophyceae,class,1,,Bacillariophyta,Coscinodiscophyceae,,,,
MOTU30812,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30813,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30814,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU30815,67474,Naviculaceae,family,0.9977,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,,
MOTU30816,50036,Bracteacoccus,genus,0.9945,Viridiplantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Bracteacoccaceae,Bracteacoccus,
MOTU30817,2836,Bacillariophyta,phylum,0.8859,,Bacillariophyta,,,,,
MOTU30818,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30819,33103,Ulvophyceae,class,0.9977,Viridiplantae,Chlorophyta,Ulvophyceae,,,,
MOTU30820,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30821,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30822,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30823,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30824,131567,cellular organisms,no rank,1,,,,,,,
MOTU30825,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30826,5878,Ciliophora,no rank,1,,,,,,,
MOTU30827,1206795,Lophotrochozoa,no rank,1,Metazoa,,,,,,
MOTU30828,3134,Dasycladales,order,1,Viridiplantae,Chlorophyta,Ulvophyceae,Dasycladales,,,
MOTU30829,6225,Enopla,class,0.9958,Metazoa,Nemertea,Enopla,,,,
MOTU30830,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30831,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU30832,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30833,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30834,2759,Eukaryota,superkingdom,0.9053,,,,,,,
MOTU30835,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30836,33634,Stramenopiles,no rank,1,,,,,,,
MOTU30837,131567,cellular organisms,no rank,1,,,,,,,
MOTU30838,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30839,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30840,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30841,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU30842,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30843,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30844,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30845,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30846,6049,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU30847,2836,Bacillariophyta,phylum,0.9642,,Bacillariophyta,,,,,
MOTU30848,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
MOTU30849,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30850,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30851,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30852,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30853,33674,Thraustochytriaceae,family,1,,,Labyrinthulomycetes,,Thraustochytriaceae,,
MOTU30854,67474,Naviculaceae,family,1,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,,
MOTU30855,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
MOTU30856,2836,Bacillariophyta,phylum,0.9991,,Bacillariophyta,,,,,
MOTU30857,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU30858,131567,cellular organisms,no rank,1,,,,,,,
MOTU30859,33831,Euplotida,order,1,,,Spirotrichea,Euplotida,,,
MOTU30860,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU30861,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU30862,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU30863,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30864,3041,Chlorophyta,phylum,1,Viridiplantae,Chlorophyta,,,,,
MOTU30865,33849,Bacillariophyceae,class,0.9999,,Bacillariophyta,Bacillariophyceae,,,,
MOTU30866,33829,Spirotrichea,class,1,,,Spirotrichea,,,,
MOTU30867,136419,Cercozoa,no rank,1,,,,,,,
MOTU30868,2803,Rhodomelaceae,family,1,,,Florideophyceae,Ceramiales,Rhodomelaceae,,
MOTU30869,6102,Hexacorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU30870,67474,Naviculaceae,family,1,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,,
MOTU30871,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30872,131567,cellular organisms,no rank,1,,,,,,,
MOTU30873,33850,Bacillariophycidae,no rank,1,,Bacillariophyta,Bacillariophyceae,,,,
MOTU30874,66801,Gymnodiniaceae,family,0.9323,,,Dinophyceae,Gymnodiniales,Gymnodiniaceae,,
MOTU30875,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30876,1779146,Heteroscleromorpha,subclass,1,Metazoa,Porifera,Demospongiae,,,,
MOTU30877,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
MOTU30878,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30879,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30880,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30881,7624,Echinozoa,superclass,1,Metazoa,Echinodermata,,,,,
MOTU30882,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30883,2759,Eukaryota,superkingdom,0.9572,,,,,,,
MOTU30884,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30885,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30886,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30887,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU30888,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30889,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30890,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30891,2759,Eukaryota,superkingdom,0.8561,,,,,,,
MOTU30892,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30893,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30894,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30895,131567,cellular organisms,no rank,1,,,,,,,
MOTU30896,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU30897,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30898,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30899,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30900,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30901,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30902,3183,Cladophorales,order,1,Viridiplantae,Chlorophyta,Ulvophyceae,Cladophorales,,,
MOTU30903,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30904,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30905,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU30906,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30907,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30908,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30909,131567,cellular organisms,no rank,1,,,,,,,
MOTU30910,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30911,131567,cellular organisms,no rank,1,,,,,,,
MOTU30912,35087,Eugregarinorida,order,1,,Apicomplexa,Conoidasida,Eugregarinorida,,,
MOTU30913,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU30914,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30915,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30916,33090,Viridiplantae,kingdom,1,Viridiplantae,,,,,,
