OTU_ID,taxID,taxon,rank,score,kingdom,phylum,class,order,family,genus,species
MOTU1,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU2,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU3,2759,Eukaryota,superkingdom,0.998,,,,,,,
MOTU4,2759,Eukaryota,superkingdom,0.9872,,,,,,,
MOTU5,136189,Oithonidae,family,1,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,,
MOTU6,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU7,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU8,1,root,no rank,NA,,,,,,,
MOTU9,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU10,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU11,451864,Dikarya,subkingdom,1,Fungi,,,,,,
MOTU12,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU13,33630,Alveolata,no rank,1,,,,,,,
MOTU14,131567,cellular organisms,no rank,0.999,,,,,,,
MOTU15,46719,Porites,genus,0.9977,Metazoa,Cnidaria,Anthozoa,Scleractinia,Poritidae,Porites,
MOTU16,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU17,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU18,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU19,2759,Eukaryota,superkingdom,0.9963,,,,,,,
MOTU20,131567,cellular organisms,no rank,1,,,,,,,
MOTU21,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU22,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU23,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU24,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
MOTU25,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU26,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU27,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU28,2759,Eukaryota,superkingdom,0.9966,,,,,,,
MOTU29,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU30,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU31,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU32,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU33,1,root,no rank,1,,,,,,,
MOTU34,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU35,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU36,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
MOTU37,2759,Eukaryota,superkingdom,0.9397,,,,,,,
MOTU38,2759,Eukaryota,superkingdom,0.998,,,,,,,
MOTU39,131567,cellular organisms,no rank,1,,,,,,,
MOTU40,1,root,no rank,NA,,,,,,,
MOTU41,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU42,2759,Eukaryota,superkingdom,0.9983,,,,,,,
MOTU43,131567,cellular organisms,no rank,1,,,,,,,
MOTU44,116571,Podoplea,superorder,0.8718,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU45,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU46,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU47,33630,Alveolata,no rank,1,,,,,,,
MOTU48,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU49,131567,cellular organisms,no rank,1,,,,,,,
MOTU50,131567,cellular organisms,no rank,1,,,,,,,
MOTU51,2759,Eukaryota,superkingdom,0.9966,,,,,,,
MOTU52,116571,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU53,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU54,33630,Alveolata,no rank,1,,,,,,,
MOTU55,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU56,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU57,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU58,33630,Alveolata,no rank,1,,,,,,,
MOTU59,131567,cellular organisms,no rank,1,,,,,,,
MOTU60,131567,cellular organisms,no rank,1,,,,,,,
MOTU61,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU62,6049,Haplosclerida,order,1,Metazoa,Porifera,Demospongiae,Haplosclerida,,,
MOTU63,33630,Alveolata,no rank,1,,,,,,,
MOTU64,2864,Dinophyceae,class,0.9931,,,Dinophyceae,,,,
MOTU65,131567,cellular organisms,no rank,1,,,,,,,
MOTU66,2759,Eukaryota,superkingdom,0.9999,,,,,,,
MOTU67,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU68,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU69,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU70,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU71,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU72,1,root,no rank,1,,,,,,,
MOTU73,1,root,no rank,NA,,,,,,,
MOTU74,33208,Metazoa,kingdom,0.9992,Metazoa,,,,,,
MOTU75,131567,cellular organisms,no rank,1,,,,,,,
MOTU76,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU77,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU78,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU79,6132,Octocorallia,subclass,1,Metazoa,Cnidaria,Anthozoa,,,,
MOTU80,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU81,2759,Eukaryota,superkingdom,0.8981,,,,,,,
MOTU82,1,root,no rank,NA,,,,,,,
MOTU83,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU84,33154,Opisthokonta,no rank,1,,,,,,,
MOTU85,131567,cellular organisms,no rank,1,,,,,,,
MOTU86,131567,cellular organisms,no rank,1,,,,,,,
MOTU87,1,root,no rank,1,,,,,,,
MOTU88,2759,Eukaryota,superkingdom,0.973,,,,,,,
MOTU89,1,root,no rank,NA,,,,,,,
MOTU90,131567,cellular organisms,no rank,1,,,,,,,
MOTU91,131567,cellular organisms,no rank,1,,,,,,,
MOTU92,131567,cellular organisms,no rank,1,,,,,,,
MOTU93,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU94,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU95,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU96,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU97,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU98,1,root,no rank,1,,,,,,,
MOTU99,6656,Arthropoda,phylum,0.9974,Metazoa,Arthropoda,,,,,
MOTU100,1,root,no rank,NA,,,,,,,
MOTU101,1,root,no rank,1,,,,,,,
MOTU102,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU103,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU104,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU105,2870,Phaeophyceae,class,1,,,Phaeophyceae,,,,
MOTU106,1,root,no rank,NA,,,,,,,
MOTU107,166333,Acotylea,suborder,1,Metazoa,Platyhelminthes,,Polycladida,,,
MOTU108,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU109,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU110,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU111,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU112,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU113,67475,Haslea,genus,1,,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Haslea,
MOTU114,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU115,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU116,131567,cellular organisms,no rank,1,,,,,,,
MOTU117,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU118,6833,Calanoida,order,0.9915,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
MOTU119,1206795,Lophotrochozoa,no rank,0.8652,Metazoa,,,,,,
MOTU120,2759,Eukaryota,superkingdom,0.9952,,,,,,,
MOTU121,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU122,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU123,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU124,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU125,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU126,131567,cellular organisms,no rank,1,,,,,,,
MOTU127,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU128,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU129,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU130,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU131,2864,Dinophyceae,class,0.8896,,,Dinophyceae,,,,
MOTU132,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU133,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU134,1,root,no rank,1,,,,,,,
MOTU135,2045261,Rhodymeniophycidae,subclass,0.9934,,,Florideophyceae,,,,
MOTU136,2008388,Laurencieae,tribe,1,,,Florideophyceae,Ceramiales,Rhodomelaceae,,
MOTU137,1,root,no rank,NA,,,,,,,
MOTU138,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU139,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU140,1,root,no rank,1,,,,,,,
MOTU141,6833,Calanoida,order,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,,,
MOTU142,2774,Gracilaria,genus,0.9994,,,Florideophyceae,Gracilariales,Gracilariaceae,Gracilaria,
MOTU143,1,root,no rank,1,,,,,,,
MOTU144,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU145,116571,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU146,1,root,no rank,1,,,,,,,
MOTU147,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU148,33630,Alveolata,no rank,1,,,,,,,
MOTU149,33634,Stramenopiles,no rank,1,,,,,,,
MOTU150,1779151,Verongiida,order,1,Metazoa,Porifera,Demospongiae,Verongiida,,,
MOTU151,131567,cellular organisms,no rank,1,,,,,,,
MOTU152,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU153,2759,Eukaryota,superkingdom,0.9726,,,,,,,
MOTU154,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU155,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU156,1365474,Stephanodiscaceae,family,1,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,,
MOTU157,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU158,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU159,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU160,131567,cellular organisms,no rank,1,,,,,,,
MOTU161,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU162,1,root,no rank,NA,,,,,,,
MOTU163,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU164,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU165,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU166,131567,cellular organisms,no rank,1,,,,,,,
MOTU167,2759,Eukaryota,superkingdom,0.9952,,,,,,,
MOTU168,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU169,1779155,Clionaida,order,1,Metazoa,Porifera,Demospongiae,Clionaida,,,
MOTU170,1365474,Stephanodiscaceae,family,1,,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,,
MOTU171,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU172,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU173,131567,cellular organisms,no rank,1,,,,,,,
MOTU174,131567,cellular organisms,no rank,1,,,,,,,
MOTU175,131567,cellular organisms,no rank,1,,,,,,,
MOTU176,2759,Eukaryota,superkingdom,0.9975,,,,,,,
MOTU177,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU178,131567,cellular organisms,no rank,1,,,,,,,
MOTU179,51293,Capitella,genus,0.9998,Metazoa,Annelida,Polychaeta,Capitellida,Capitellidae,Capitella,
MOTU180,2759,Eukaryota,superkingdom,0.9833,,,,,,,
MOTU181,2806,Florideophyceae,class,0.9949,,,Florideophyceae,,,,
MOTU182,33634,Stramenopiles,no rank,0.9995,,,,,,,
MOTU183,2759,Eukaryota,superkingdom,0.9975,,,,,,,
MOTU184,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU185,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU186,33630,Alveolata,no rank,0.9999,,,,,,,
MOTU187,2759,Eukaryota,superkingdom,0.9071,,,,,,,
MOTU188,1779162,Suberitida,order,1,Metazoa,Porifera,Demospongiae,Suberitida,,,
MOTU189,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU190,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU191,131567,cellular organisms,no rank,1,,,,,,,
MOTU192,2802,Ceramiales,order,0.9871,,,Florideophyceae,Ceramiales,,,
MOTU193,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU194,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU195,1,root,no rank,1,,,,,,,
MOTU196,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU197,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU198,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU199,2836,Bacillariophyta,phylum,0.9987,,Bacillariophyta,,,,,
MOTU200,1,root,no rank,NA,,,,,,,
MOTU201,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU202,84337,Diplostraca,order,0.9999,Metazoa,Arthropoda,Branchiopoda,Diplostraca,,,
MOTU203,2864,Dinophyceae,class,0.9885,,,Dinophyceae,,,,
MOTU204,33154,Opisthokonta,no rank,0.9993,,,,,,,
MOTU205,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU206,131567,cellular organisms,no rank,1,,,,,,,
MOTU207,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU208,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU209,78882,Ostreopsis,genus,0.9991,,,Dinophyceae,Peridiniales,Ostreopsidaceae,Ostreopsis,
MOTU210,131567,cellular organisms,no rank,1,,,,,,,
MOTU211,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU212,2759,Eukaryota,superkingdom,0.9658,,,,,,,
MOTU213,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU214,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
MOTU215,131567,cellular organisms,no rank,1,,,,,,,
MOTU216,131567,cellular organisms,no rank,0.9984,,,,,,,
MOTU217,1,root,no rank,NA,,,,,,,
MOTU218,1,root,no rank,1,,,,,,,
MOTU219,131567,cellular organisms,no rank,1,,,,,,,
MOTU220,2806,Florideophyceae,class,0.9949,,,Florideophyceae,,,,
MOTU221,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU222,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU223,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU224,1,root,no rank,1,,,,,,,
MOTU225,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU226,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU227,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU228,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU229,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU230,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU231,10191,Monogononta,class,1,Metazoa,Rotifera,Monogononta,,,,
MOTU232,569578,PX clade,no rank,1,,,,,,,
MOTU233,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU234,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU235,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU236,1,root,no rank,1,,,,,,,
MOTU237,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU238,131567,cellular organisms,no rank,1,,,,,,,
MOTU239,136189,Oithonidae,family,1,Metazoa,Arthropoda,Hexanauplia,Cyclopoida,Oithonidae,,
MOTU240,2045261,Rhodymeniophycidae,subclass,1,,,Florideophyceae,,,,
MOTU241,131567,cellular organisms,no rank,1,,,,,,,
MOTU242,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU243,2045261,Rhodymeniophycidae,subclass,0.9683,,,Florideophyceae,,,,
MOTU244,2759,Eukaryota,superkingdom,0.9993,,,,,,,
MOTU245,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU246,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU247,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU248,131567,cellular organisms,no rank,1,,,,,,,
MOTU249,1,root,no rank,NA,,,,,,,
MOTU250,1,root,no rank,NA,,,,,,,
MOTU251,2172821,Multicrustacea,superclass,1,Metazoa,Arthropoda,,,,,
MOTU252,1,root,no rank,NA,,,,,,,
MOTU253,33630,Alveolata,no rank,1,,,,,,,
MOTU254,2045261,Rhodymeniophycidae,subclass,0.9745,,,Florideophyceae,,,,
MOTU255,2830,Haptophyceae,class,1,,,Haptophyceae,,,,
MOTU256,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU257,170511,Sagittiferidae,family,1,Metazoa,Xenacoelomorpha,Acoela,,Sagittiferidae,,
MOTU258,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU259,81001,Plakinidae,family,1,Metazoa,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,,
MOTU260,131567,cellular organisms,no rank,1,,,,,,,
MOTU261,1,root,no rank,1,,,,,,,
MOTU262,131567,cellular organisms,no rank,0.9984,,,,,,,
MOTU263,1,root,no rank,NA,,,,,,,
MOTU264,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU265,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU266,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU267,2830,Haptophyceae,class,1,,,Haptophyceae,,,,
MOTU268,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU269,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU270,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU271,131567,cellular organisms,no rank,1,,,,,,,
MOTU272,131567,cellular organisms,no rank,1,,,,,,,
MOTU273,104738,Marphysa,genus,1,Metazoa,Annelida,Polychaeta,Eunicida,Eunicidae,Marphysa,
MOTU274,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU275,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU276,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU277,2759,Eukaryota,superkingdom,0.991,,,,,,,
MOTU278,1,root,no rank,NA,,,,,,,
MOTU279,131567,cellular organisms,no rank,1,,,,,,,
MOTU280,2836,Bacillariophyta,phylum,0.9991,,Bacillariophyta,,,,,
MOTU281,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU282,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU283,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU284,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU285,2836,Bacillariophyta,phylum,0.9828,,Bacillariophyta,,,,,
MOTU286,116571,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU287,131567,cellular organisms,no rank,1,,,,,,,
MOTU288,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU289,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU290,46730,Pocillopora,genus,0.9861,Metazoa,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,
MOTU291,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU292,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU293,2759,Eukaryota,superkingdom,0.9451,,,,,,,
MOTU294,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU295,2045261,Rhodymeniophycidae,subclass,0.9999,,,Florideophyceae,,,,
MOTU296,33634,Stramenopiles,no rank,1,,,,,,,
MOTU297,116571,Podoplea,superorder,1,Metazoa,Arthropoda,Hexanauplia,,,,
MOTU298,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU299,33630,Alveolata,no rank,1,,,,,,,
MOTU300,1,root,no rank,NA,,,,,,,
MOTU301,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU302,30854,Mullidae,family,1,Metazoa,Chordata,Actinopteri,Syngnathiformes,Mullidae,,
MOTU303,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU304,1,root,no rank,NA,,,,,,,
MOTU305,2759,Eukaryota,superkingdom,0.9813,,,,,,,
MOTU306,131567,cellular organisms,no rank,1,,,,,,,
MOTU307,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU308,2759,Eukaryota,superkingdom,0.8869,,,,,,,
MOTU309,6448,Gastropoda,class,0.9999,Metazoa,Mollusca,Gastropoda,,,,
MOTU310,33630,Alveolata,no rank,1,,,,,,,
MOTU311,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU312,1,root,no rank,1,,,,,,,
MOTU313,33634,Stramenopiles,no rank,1,,,,,,,
MOTU314,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU315,1,root,no rank,1,,,,,,,
MOTU316,33317,Protostomia,no rank,0.9948,Metazoa,,,,,,
MOTU317,131567,cellular organisms,no rank,1,,,,,,,
MOTU318,33634,Stramenopiles,no rank,1,,,,,,,
MOTU319,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU320,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU321,33630,Alveolata,no rank,0.9971,,,,,,,
MOTU322,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU323,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU324,33634,Stramenopiles,no rank,0.998,,,,,,,
MOTU325,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU326,33634,Stramenopiles,no rank,1,,,,,,,
MOTU327,1,root,no rank,1,,,,,,,
MOTU328,6498,Aplysiidae,family,1,Metazoa,Mollusca,Gastropoda,,Aplysiidae,,
MOTU329,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU330,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU331,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU332,131567,cellular organisms,no rank,1,,,,,,,
MOTU333,1,root,no rank,1,,,,,,,
MOTU334,33630,Alveolata,no rank,1,,,,,,,
MOTU335,6040,Porifera,phylum,1,Metazoa,Porifera,,,,,
MOTU336,2953,Gymnodiniales,order,1,,,Dinophyceae,Gymnodiniales,,,
MOTU337,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU338,121148,Acartia,genus,1,Metazoa,Arthropoda,Hexanauplia,Calanoida,Acartiidae,Acartia,
MOTU339,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU340,1,root,no rank,1,,,,,,,
MOTU341,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU342,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU343,81001,Plakinidae,family,1,Metazoa,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,,
MOTU344,2759,Eukaryota,superkingdom,0.9071,,,,,,,
MOTU345,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU346,2864,Dinophyceae,class,0.9937,,,Dinophyceae,,,,
MOTU347,1,root,no rank,1,,,,,,,
MOTU348,33634,Stramenopiles,no rank,1,,,,,,,
MOTU349,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU350,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU351,1,root,no rank,NA,,,,,,,
MOTU352,1,root,no rank,1,,,,,,,
MOTU353,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU354,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU355,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU356,1,root,no rank,1,,,,,,,
MOTU357,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU358,2806,Florideophyceae,class,0.9997,,,Florideophyceae,,,,
MOTU359,6073,Cnidaria,phylum,1,Metazoa,Cnidaria,,,,,
MOTU360,33630,Alveolata,no rank,1,,,,,,,
MOTU361,33630,Alveolata,no rank,1,,,,,,,
MOTU362,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU363,2836,Bacillariophyta,phylum,0.9993,,Bacillariophyta,,,,,
MOTU364,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU365,1,root,no rank,1,,,,,,,
MOTU366,131567,cellular organisms,no rank,1,,,,,,,
MOTU367,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU368,2008388,Laurencieae,tribe,1,,,Florideophyceae,Ceramiales,Rhodomelaceae,,
MOTU369,166333,Acotylea,suborder,1,Metazoa,Platyhelminthes,,Polycladida,,,
MOTU370,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU371,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU372,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU373,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU374,131567,cellular organisms,no rank,1,,,,,,,
MOTU375,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU376,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU377,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU378,51293,Capitella,genus,1,Metazoa,Annelida,Polychaeta,Capitellida,Capitellidae,Capitella,
MOTU379,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU380,1,root,no rank,1,,,,,,,
MOTU381,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU382,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU383,131567,cellular organisms,no rank,1,,,,,,,
MOTU384,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU385,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU386,33213,Bilateria,no rank,1,Metazoa,,,,,,
MOTU387,33208,Metazoa,kingdom,1,Metazoa,,,,,,
MOTU388,33317,Protostomia,no rank,1,Metazoa,,,,,,
MOTU389,1,root,no rank,NA,,,,,,,
MOTU390,131567,cellular organisms,no rank,1,,,,,,,
MOTU391,40253,Brachidontes,genus,1,Metazoa,Mollusca,Bivalvia,Mytiloida,Mytilidae,Brachidontes,
MOTU392,2045261,Rhodymeniophycidae,subclass,0.9714,,,Florideophyceae,,,,
MOTU393,2836,Bacillariophyta,phylum,1,,Bacillariophyta,,,,,
MOTU394,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU395,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU396,131567,cellular organisms,no rank,1,,,,,,,
MOTU397,2759,Eukaryota,superkingdom,0.986,,,,,,,
MOTU398,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU399,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU400,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU401,2864,Dinophyceae,class,1,,,Dinophyceae,,,,
MOTU402,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU403,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU404,2172821,Multicrustacea,superclass,1,Metazoa,Arthropoda,,,,,
MOTU405,6072,Eumetazoa,no rank,0.9999,Metazoa,,,,,,
MOTU406,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU407,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU408,1,root,no rank,NA,,,,,,,
MOTU409,1,root,no rank,NA,,,,,,,
MOTU410,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU411,2759,Eukaryota,superkingdom,1,,,,,,,
MOTU412,1,root,no rank,1,,,,,,,
MOTU413,2864,Dinophyceae,class,0.928,,,Dinophyceae,,,,
MOTU414,6563,Ostreidae,family,1,Metazoa,Mollusca,Bivalvia,Ostreoida,Ostreidae,,
MOTU415,2802,Ceramiales,order,1,,,Florideophyceae,Ceramiales,,,
MOTU416,2759,Eukaryota,superkingdom,1,,,,,,,
